,game_name,ratio_played,user
7082,Dungeon Defenders,0.00270612901653,535
7083,Shank,0.00255985177239,535
7084,bit Dungeon II,0.00255985177239,535
7085,VVVVVV,0.0025354722317,535
7086,Mercenary Kings,0.00246233360963,535
7087,Braid,0.00243795406895,535
7088,Rhiannon: Curse of the Four Branches,0.00234043590619,535
7089,Fight The Dragon,0.0023160563655,535
7090,Starward Rogue,0.00229167682481,535
7091,Pinstripe,0.00226729728412,535
7092,Trine 2,0.00226729728412,535
7093,Tom Clancy's Rainbow Six: Vegas 2,0.00214539958067,535
7094,Rogue Legacy,0.00212102003998,535
7095,Risk of Rain,0.00204788141791,535
7096,Saints Row: The Third,0.00202350187722,535
7097,Hammerwatch,0.00195036325516,535
7098,Shadowgrounds,0.00182846555171,535
7099,Evoland,0.00180408601102,535
7100,Kane & Lynch 2: Dog Days,0.00177970647033,535
7101,Alien Breed: Impact,0.00177970647033,535
7102,SkyDrift,0.00170656784826,535
7103,Sproggiwood,0.00163342922619,535
7104,Deep Dungeons of Doom,0.00163342922619,535
7105,Gang Beasts,0.0016090496855,535
7106,F.E.A.R. 3,0.00158467014481,535
7107,Enigmatis: The Ghosts of Maple Creek,0.00158467014481,535
7108,Broken Sword 1 - Shadow of the Templars: Director's Cut,0.00158467014481,535
7109,Alex Hunter - Lord of the Mind,0.00158467014481,535
7110,Serious Sam 3: BFE,0.00153591106344,535
7111,Just Cause,0.00148715198206,535
7112,Faerie Solitaire,0.00146277244137,535
7113,Iron Brigade,0.00146277244137,535
7114,Weird Park Trilogy,0.00146277244137,535
7115,PULSAR: Lost Colony,0.00146277244137,535
7116,Zombie Shooter 2,0.00143839290068,535
7117,Sanctum,0.00143839290068,535
7118,Garry's Mod,0.00141401335999,535
7119,Dead Island Riptide,0.00141401335999,535
7120,Shadowgrounds: Survivor,0.00141401335999,535
7121,Splatter - Blood Red Edition,0.00136525427861,535
7122,LIMBO,0.00131649519723,535
7123,Call of Juarez: Bound in Blood,0.00129211565654,535
7124,FTL: Faster Than Light,0.00126773611585,535
7125,Unepic,0.00124335657516,535
7126,Alien Breed 2: Assault,0.00124335657516,535
7127,"Warhammer 40,000: Space Marine",0.00121897703447,535
7128,Thief Town,0.00119459749378,535
7129,Small Town Terrors Pilgrim's Hook Collector's Edition,0.00119459749378,535
7130,Dead Pixels,0.00117021795309,535
7131,E.Y.E: Divine Cybermancy,0.00117021795309,535
7132,Bejeweled 3,0.00117021795309,535
7133,Killing Floor 2,0.0011458384124,535
7134,Black Viper: Sophia's Fate,0.0011458384124,535
7135,Stick RPG 2,0.0011458384124,535
7136,Tallowmere,0.00112145887171,535
7137,"House of 1,000 Doors - Family Secrets",0.00112145887171,535
7138,9 Clues 2: The Ward,0.00112145887171,535
7139,Alien Breed 3: Descent,0.00109707933103,535
7140,METAL SLUG 3,0.00109707933103,535
7141,House of 1000 Doors: The Palm of Zoroaster Collector's Edition,0.00109707933103,535
7142,Mount & Blade: With Fire and Sword,0.00109707933103,535
7143,Audiosurf,0.00109707933103,535
7144,Counter-Strike: Condition Zero,0.00109707933103,535
7145,Tap Heroes,0.00109707933103,535
7146,Supreme Commander,0.00107269979034,535
7147,God Mode,0.00107269979034,535
7148,"10,000,000",0.00107269979034,535
7149,SteamWorld Dig,0.00107269979034,535
7150,INSIDE,0.00107269979034,535
7151,DiRT 2,0.00104832024965,535
7152,To the Moon,0.00104832024965,535
7153,Kick Ass Commandos,0.00102394070896,535
7154,Brink of Consciousness: Dorian Gray Syndrome,0.00102394070896,535
7155,Post Apocalyptic Mayhem,0.00102394070896,535
7156,Brink of Consciousness: The Lonely Hearts Murders,0.000999561168268,535
7157,LUFTRAUSERS,0.000999561168268,535
7158,Savant - Ascent,0.000999561168268,535
7159,Men of War: Assault Squad,0.000975181627578,535
7160,Sine Mora,0.000975181627578,535
7161,Pixel Dungeon,0.000975181627578,535
7162,Odysseus: Long Way Home,0.000950802086889,535
7163,Zafehouse: Diaries,0.000926422546199,535
7164,You Must Build A Boat,0.000926422546199,535
7165,Clockwork Tales: Of Glass and Ink,0.000926422546199,535
7166,Deadly 30,0.000926422546199,535
7167,Indie Game: The Movie,0.00090204300551,535
7168,BioShock Infinite,0.00090204300551,535
7169,Hotline Miami,0.00087766346482,535
7170,Renegade Ops,0.00087766346482,535
7171,Lightfish,0.00087766346482,535
7172,Super Hexagon,0.000853283924131,535
7173,Call of Duty 4: Modern Warfare,0.000853283924131,535
7174,Alien Shooter 2: Reloaded,0.000828904383441,535
7175,Glass Masquerade,0.000828904383441,535
7176,Orion Trail,0.000828904383441,535
7177,Space Legends: At the Edge of the Universe,0.000804524842752,535
7178,World of Goo,0.000804524842752,535
7179,F.E.A.R.,0.000804524842752,535
7180,Zero Gear,0.000804524842752,535
7181,Flotilla,0.000780145302063,535
7182,Flight of the Icarus,0.000780145302063,535
7183,Demigod,0.000780145302063,535
7184,Chime,0.000755765761373,535
7185,Company of Heroes ,0.000755765761373,535
7186,We Were Here,0.000755765761373,535
7187,Namariel Legends: Iron Lord Premium Edition,0.000755765761373,535
7188,Wizorb,0.000731386220684,535
7189,Crystals of Time,0.000731386220684,535
7190,Half-Life: Blue Shift,0.000707006679994,535
7191,TRAUMA,0.000707006679994,535
7192,Zen Bound\u00ae 2,0.000707006679994,535
7193,Brothers - A Tale of Two Sons,0.000707006679994,535
7194,Defense Grid: The Awakening,0.000682627139305,535
7195,9 Clues: The Secret of Serpent Creek,0.000658247598615,535
7196,Red Crow Mysteries: Legion,0.000658247598615,535
7197,1Heart,0.000633868057926,535
7198,THE KING OF FIGHTERS XIII STEAM EDITION,0.000633868057926,535
7199,Counter-Strike,0.000633868057926,535
7200,Zombie Shooter,0.000609488517236,535
7201,Tomb Raider,0.000609488517236,535
7202,Osmos,0.000609488517236,535
7203,Mystery Masters: Psycho Train Deluxe Edition,0.000609488517236,535
7204,Surgeon Simulator,0.000585108976547,535
7205,Home,0.000560729435857,535
7206,Okhlos: Omega,0.000560729435857,535
7207,Claustrophobia: The Downward Struggle,0.000560729435857,535
7208,Pixel Heroes: Byte & Magic,0.000536349895168,535
7209,Mount & Blade: Warband,0.000536349895168,535
7210,Free to Play,0.000536349895168,535
7211,Dungeon of the Endless,0.000536349895168,535
7212,Aquaria,0.000536349895168,535
7213,Company of Heroes: Tales of Valor,0.000511970354479,535
7214,Nidhogg,0.000511970354479,535
7215,Amnesia: The Dark Descent,0.000487590813789,535
7216,Where Angels Cry,0.000487590813789,535
7217,BIT.TRIP BEAT,0.000487590813789,535
7218,BattleBlock Theater,0.0004632112731,535
7219,Doodle God,0.0004632112731,535
7220,Alien Shooter 2 Conscription,0.0004632112731,535
7221,Pixel Puzzles: UndeadZ,0.0004632112731,535
7222,Alien Shooter,0.00043883173241,535
7223,Penumbra: Overture,0.00043883173241,535
7224,Nevermind,0.00043883173241,535
7225,Mirrored - Chapter 1,0.00043883173241,535
7226,Pixel Boy and the Ever Expanding Dungeon,0.00043883173241,535
7227,Organ Trail: Director's Cut,0.000414452191721,535
7228,Sunless Sea,0.000414452191721,535
7229,Ultimate Chicken Horse,0.000414452191721,535
7230,Fine Sweeper,0.000414452191721,535
7231,"Please, Don\u2019t Touch Anything",0.000414452191721,535
7232,99 Levels To Hell,0.000414452191721,535
7233,Kingdom of Aurelia: Mystery of the Poisoned Dagger,0.000390072651031,535
7234,Kung Fury: Street Rage,0.000390072651031,535
7235,MURI,0.000390072651031,535
7236,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,0.000390072651031,535
7237,METAL SLUG X,0.000390072651031,535
7238,Brigador: Up-Armored Edition,0.000365693110342,535
7239,Don't Starve Together,0.000365693110342,535
7240,Homeworld Remastered Collection,0.000365693110342,535
7241,"Hack, Slash, Loot",0.000365693110342,535
7242,Stikbold!,0.000341313569652,535
7243,Fairies vs. Darklings: Arcane Edition,0.000341313569652,535
7244,Zombo Buster Rising,0.000341313569652,535
7245,Slender: The Arrival,0.000341313569652,535
7246,Day of Defeat: Source,0.000341313569652,535
7247,Legacy of Kain: Soul Reaver 2,0.000316934028963,535
7248,Spelunky,0.000316934028963,535
7249,BADLAND: Game of the Year Edition,0.000316934028963,535
7250,TowerFall Ascension,0.000316934028963,535
7251,Princess.Loot.Pixel.Again,0.000292554488273,535
7252,DiRT 3 Complete Edition,0.000292554488273,535
7253,Outlast,0.000292554488273,535
7254,Men of War: Vietnam,0.000292554488273,535
7255,Titan Quest Anniversary Edition,0.000292554488273,535
7256,Atom Zombie Smasher ,0.000292554488273,535
7257,The Secret of Monkey Island: Special Edition,0.000292554488273,535
7258,Orcs Must Die!,0.000268174947584,535
7259,Tharsis,0.000268174947584,535
7260,Zombie Driver,0.000268174947584,535
7261,The Path,0.000268174947584,535
7262,140,0.000268174947584,535
7263,Shattered Horizon,0.000268174947584,535
7264,Plants vs. Zombies: Game of the Year,0.000268174947584,535
7265,Open Sorcery,0.000243795406895,535
7266,"On the Rain-Slick Precipice of Darkness, Episode One",0.000243795406895,535
7267,Solar 2,0.000243795406895,535
7268,Legend of Dungeon,0.000243795406895,535
7269,Runestone Keeper,0.000243795406895,535
7270,Blackbay Asylum,0.000219415866205,535
7271,Heroic Dungeon,0.000219415866205,535
7272,Ghost Encounters: Deadwood - Collector's Edition,0.000219415866205,535
7273,Metrocide,0.000219415866205,535
7274,Strike Vector,0.000219415866205,535
7275,Painkiller: Black Edition,0.000219415866205,535
7276,Dungeons & Dragons: Chronicles of Mystara,0.000219415866205,535
7277,Overcooked,0.000219415866205,535
7278,Shatter,0.000219415866205,535
7279,A Wizard's Lizard,0.000195036325516,535
7280,Stranded,0.000195036325516,535
7281,1000 Amps,0.000195036325516,535
7282,Reaper - Tale of a Pale Swordsman,0.000195036325516,535
7283,Dwarfs!?,0.000195036325516,535
7284,Rhythm Zone,0.000195036325516,535
7285,Battle vs Chess,0.000195036325516,535
7286,Diehard Dungeon,0.000170656784826,535
7287,Survivor Squad: Gauntlets,0.000170656784826,535
7288,Life is Strange\u2122,0.000170656784826,535
7289,Valdis Story: Abyssal City,0.000170656784826,535
7290,DARK SOULS\u2122 II,0.000170656784826,535
7291,Batman: Arkham Asylum GOTY Edition,0.000170656784826,535
7292,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,0.000170656784826,535
7293,Overlord,0.000170656784826,535
7294,Diamond Dan,0.000170656784826,535
7295,Caster,0.000170656784826,535
7296,Dead Space,0.000170656784826,535
7297,BlazeRush,0.000170656784826,535
7298,Bunch Of Heroes,0.000170656784826,535
7299,Battlefield 2,0.000170656784826,535
7300,"It came from space, and ate our brains",0.000170656784826,535
7301,Teslagrad,0.000170656784826,535
7302,Super Motherload,0.000170656784826,535
7303,Beat Hazard,0.000170656784826,535
7304,Infectonator : Survivors,0.000146277244137,535
7305,The Curious Expedition,0.000146277244137,535
7306,Retro City Rampage\u2122 DX,0.000146277244137,535
7307,Zeno Clash,0.000146277244137,535
7308,Gratuitous Space Battles,0.000146277244137,535
7309,Titan Souls,0.000146277244137,535
7310,Nuclear Throne,0.000146277244137,535
7311,Spec Ops: The Line,0.000146277244137,535
7312,Elliot Quest,0.000146277244137,535
7313,Shattered Planet,0.000121897703447,535
7314,SanctuaryRPG: Black Edition,0.000121897703447,535
7315,Magicka: Wizards of the Square Tablet,0.000121897703447,535
7316,Bardbarian,0.000121897703447,535
7317,Split\/Second,0.000121897703447,535
7318,International Snooker,0.000121897703447,535
7319,Counter-Strike: Condition Zero Deleted Scenes,0.000121897703447,535
7320,Fall of the New Age Premium Edition,0.000121897703447,535
7321,Outland,0.000121897703447,535
7322,Vampire: The Masquerade - Bloodlines,0.000121897703447,535
7323,Instant Dungeon!,0.000121897703447,535
7324,Crawl,0.000121897703447,535
7325,Rampage Knights,9.75181627578e-05,535
7326,DisplayFusion,9.75181627578e-05,535
7327,Windosill,9.75181627578e-05,535
7328,A Trip to Yugoslavia: Director's Cut,9.75181627578e-05,535
7329,Ironclads: American Civil War,9.75181627578e-05,535
7330,SweatShop,9.75181627578e-05,535
7331,Deus Ex: Game of the Year Edition,9.75181627578e-05,535
7332,Sanctum 2,9.75181627578e-05,535
7333,Dustforce,9.75181627578e-05,535
7334,DEFCON,9.75181627578e-05,535
7335,And Yet It Moves,9.75181627578e-05,535
7336,Western Press,9.75181627578e-05,535
7337,Eufloria,9.75181627578e-05,535
7338,Cthulhu Saves the World ,9.75181627578e-05,535
7339,Party Hard,9.75181627578e-05,535
7340,Spectromancer,9.75181627578e-05,535
7341,Tricky Towers,9.75181627578e-05,535
7342,Death Goat,9.75181627578e-05,535
7343,9.03m,9.75181627578e-05,535
7344,Your Doodles Are Bugged!,9.75181627578e-05,535
7345,Portal 2 - The Final Hours,9.75181627578e-05,535
7346,Layers of Fear,9.75181627578e-05,535
7347,Demons with Shotguns,9.75181627578e-05,535
7348,Nosgoth,9.75181627578e-05,535
7349,Human Resource Machine,9.75181627578e-05,535
7350,Full Mojo Rampage,7.31386220684e-05,535
7351,System Shock 2,7.31386220684e-05,535
7352,Killing Floor Mod: Defence Alliance 2,7.31386220684e-05,535
7353,BIT.TRIP RUNNER,7.31386220684e-05,535
7354,Revenge of the Titans,7.31386220684e-05,535
7355,Sonic & All-Stars Racing Transformed Collection,7.31386220684e-05,535
7356,Coffin Dodgers,7.31386220684e-05,535
7357,Agent Origins: Escape,7.31386220684e-05,535
7358,Synergy,7.31386220684e-05,535
7359,Overture,7.31386220684e-05,535
7360,Gem Wars: Attack of the Jiblets,7.31386220684e-05,535
7361,Ananias Roguelike,7.31386220684e-05,535
7362,Nihilumbra,7.31386220684e-05,535
7363,Strikey Sisters,7.31386220684e-05,535
7364,Uplink,7.31386220684e-05,535
7365,Deadlight,7.31386220684e-05,535
7366,AirBuccaneers,7.31386220684e-05,535
7367,Bacteria,7.31386220684e-05,535
7368,Getting Over It with Bennett Foddy,7.31386220684e-05,535
7369,Metro 2033,7.31386220684e-05,535
7370,Guardians of Graxia,7.31386220684e-05,535
7371,Gish,7.31386220684e-05,535
7372,Doodle Mafia,7.31386220684e-05,535
7373,Black The Fall,7.31386220684e-05,535
7374,Roguelands,7.31386220684e-05,535
7375,Earth Overclocked,7.31386220684e-05,535
7376,Apothecarium: The Renaissance of Evil - Premium Edition,7.31386220684e-05,535
7377,Space Hulk,7.31386220684e-05,535
7378,12 is Better Than 6,7.31386220684e-05,535
7379,Pineapple Smash Crew ,4.87590813789e-05,535
7380,ROCKETSROCKETSROCKETS,4.87590813789e-05,535
7381,Corporate Lifestyle Simulator,4.87590813789e-05,535
7382,S.T.A.L.K.E.R.: Shadow of Chernobyl,4.87590813789e-05,535
7383,D\u00e4mmerlicht,4.87590813789e-05,535
7384,Tomb of Tyrants,4.87590813789e-05,535
7385,Never Alone (Kisima Ingitchuna),4.87590813789e-05,535
7386,Capsized,4.87590813789e-05,535
7387,PAC-MAN 256,4.87590813789e-05,535
7388,Trapped Dead,4.87590813789e-05,535
7389,Noitu Love 2 Devolution,4.87590813789e-05,535
7390,Auditorium,4.87590813789e-05,535
7391,The Culling Of The Cows,4.87590813789e-05,535
7392,Desktop Dungeons,4.87590813789e-05,535
7393,HassleHeart,4.87590813789e-05,535
7394,Dungeon of Elements,4.87590813789e-05,535
7395,Ironclad Tactics,4.87590813789e-05,535
7396,Bastion,4.87590813789e-05,535
7397,Vulture for NetHack,4.87590813789e-05,535
7398,Quest of Dungeons,4.87590813789e-05,535
7399,Astro Tripper,4.87590813789e-05,535
7400,"DvDrum, Ultimate Drum Simulator!",4.87590813789e-05,535
7401,Cogs,4.87590813789e-05,535
7402,DogFighter,4.87590813789e-05,535
7403,The Graveyard,4.87590813789e-05,535
7404,Operation Flashpoint: Dragon Rising,4.87590813789e-05,535
7405,Platformines,4.87590813789e-05,535
7406,Worms Blast,4.87590813789e-05,535
7407,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,4.87590813789e-05,535
7408,Greed: Black Border,4.87590813789e-05,535
7409,Assassin's Creed,4.87590813789e-05,535
7410,Death Rally (Classic),4.87590813789e-05,535
7411,Darksiders,4.87590813789e-05,535
7412,Bang Bang Racing,4.87590813789e-05,535
7413,Doc Clock: The Toasted Sandwich of Time,4.87590813789e-05,535
7414,Knights of Pen and Paper +1,4.87590813789e-05,535
7415,Puzzle Kingdoms,4.87590813789e-05,535
7416,HOARD,4.87590813789e-05,535
7417,Killing Floor: Uncovered,4.87590813789e-05,535
7418,Fireburst,4.87590813789e-05,535
7419,BRAINPIPE: A Plunge to Unhumanity,4.87590813789e-05,535
7420,Vampire of the Sands,4.87590813789e-05,535
7421,Turba,4.87590813789e-05,535
7422,Blast Em!,4.87590813789e-05,535
7423,Jet Set Radio,4.87590813789e-05,535
7424,La-Mulana,4.87590813789e-05,535
7425,Circuit Breakers,4.87590813789e-05,535
7426,ProtoGalaxy,2.43795406895e-05,535
7427,PC Gamer,2.43795406895e-05,535
7428,Bob Came in Pieces,2.43795406895e-05,535
7429,The Undying Plague,2.43795406895e-05,535
7430,Awesomenauts,2.43795406895e-05,535
7431,Shattered Haven,2.43795406895e-05,535
7432,Intrusion 2,2.43795406895e-05,535
7433,Wacky Wheels,2.43795406895e-05,535
7434,You Have to Win the Game,2.43795406895e-05,535
7435,Tiki Man,2.43795406895e-05,535
7436,Words for Evil,2.43795406895e-05,535
7437,Vertical Drop Heroes HD,2.43795406895e-05,535
7438,Burn Zombie Burn,2.43795406895e-05,535
7439,Uncanny Valley,2.43795406895e-05,535
7440,Rack N Ruin,2.43795406895e-05,535
7441,The Bug Butcher,2.43795406895e-05,535
7442,The Howler,2.43795406895e-05,535
7443,Steel Storm: Burning Retribution,2.43795406895e-05,535
7444,Teleglitch: Die More Edition,2.43795406895e-05,535
7445,Terrian Saga: KR-17,2.43795406895e-05,535
7446,Kung Fury,2.43795406895e-05,535
7447,HyperRogue,2.43795406895e-05,535
7448,BioShock 2,2.43795406895e-05,535
7449,Vintage Year,2.43795406895e-05,535
7450,STAR WARS\u2122: Knights of the Old Republic\u2122,2.43795406895e-05,535
7451,Spoiler Alert,2.43795406895e-05,535
7452,Hitogata Happa,2.43795406895e-05,535
7453,Survivor Squad,2.43795406895e-05,535
7454,Dust: An Elysian Tail,2.43795406895e-05,535
7455,Battlepaths,2.43795406895e-05,535
7456,Might & Magic: Clash of Heroes,2.43795406895e-05,535
7457,Wanderlust: Rebirth,2.43795406895e-05,535
7458,Kingdom Rush,2.43795406895e-05,535
7459,Worms Pinball,2.43795406895e-05,535
7460,Evoland 2,2.43795406895e-05,535
7461,A.R.E.S.,2.43795406895e-05,535
7462,Chroma Squad,2.43795406895e-05,535
7463,Tom Clancy's The Division,0.0654898341916,536
7464,DC Universe Online,0.0256005715476,536
7465,Darksiders,0.019349269193,536
7466,OneShot,0.0130979668383,536
7467,Portal 2,0.0128002857738,536
7468,LEGO\u00ae MARVEL's Avengers,0.0107165183223,536
7469,DARK SOULS\u2122 III,0.0101211561933,536
7470,Borderlands 2,0.0101211561933,536
7471,Darksiders II Deathinitive Edition,0.0101211561933,536
7472,Batman: Arkham City GOTY,0.00982347512875,536
7473,Sleeping Dogs\u2122,0.00863275087072,536
7474,Saints Row IV,0.00833506980621,536
7475,Batman\u2122: Arkham Knight,0.00833506980621,536
7476,LEGO\u00ae Jurassic World,0.00773970767719,536
7477,Rise of the Tomb Raider,0.00684666448367,536
7478,Evoland 2,0.00684666448367,536
7479,No Man's Sky,0.00684666448367,536
7480,DOOM,0.00595362129015,536
7481,ROCKETSROCKETSROCKETS,0.00589408507725,536
7482,LEGO\u00ae MARVEL Super Heroes 2,0.00574524454499,536
7483,Potatoman Seeks the Troof,0.00523918673533,536
7484,LEGO\u00ae MARVEL Super Heroes,0.00514988241598,536
7485,Undertale,0.00497127377728,536
7486,The LEGO\u00ae Movie - Videogame,0.00482243324502,536
7487,Batman: Arkham Asylum GOTY Edition,0.00479266513857,536
7488,Luna's Wandering Stars,0.00479266513857,536
7489,Pillars of Eternity,0.00476289703212,536
7490,Rise & Shine,0.00473312892567,536
7491,Mr.President!,0.00473312892567,536
7492,Robot Roller-Derby Disco Dodgeball,0.00473312892567,536
7493,Tomb Raider,0.00464382460632,536
7494,Cursed Castilla (Maldita Castilla EX),0.00458428839342,536
7495,Hot Tin Roof: The Cat That Wore A Fedora,0.00455452028696,536
7496,Savant - Ascent,0.00455452028696,536
7497,Middle-earth\u2122: Shadow of Mordor\u2122,0.00455452028696,536
7498,2064: Read Only Memories,0.00452475218051,536
7499,Montaro,0.00452475218051,536
7500,"7 Grand Steps, Step 1: What Ancients Begat",0.00452475218051,536
7501,Song of the Deep,0.00452475218051,536
7502,Ballistick,0.00449498407406,536
7503,Rivals of Aether,0.00446521596761,536
7504,Bit Blaster XL,0.00446521596761,536
7505,Panty Party,0.00443544786116,536
7506,Ninja Pizza Girl,0.00443544786116,536
7507,Dusty Revenge,0.00440567975471,536
7508,Dwarf Tower,0.00440567975471,536
7509,Oblitus,0.00440567975471,536
7510,Rabi-Ribi,0.00437591164826,536
7511,Octodad: Dadliest Catch,0.00434614354181,536
7512,Ellipsis,0.00434614354181,536
7513,Girls Like Robots,0.00434614354181,536
7514,Rocketbirds: Hardboiled Chicken,0.00431637543536,536
7515,Refunct,0.00431637543536,536
7516,Galactic Civilizations III,0.00428660732891,536
7517,Guns of Icarus Online,0.00425683922246,536
7518,Guacamelee! Super Turbo Championship Edition,0.00425683922246,536
7519,Shutshimi,0.00425683922246,536
7520,Kero Blaster,0.00425683922246,536
7521,Killing Floor 2,0.00422707111601,536
7522,"Invisible, Inc.",0.00422707111601,536
7523,Jones On Fire,0.00419730300956,536
7524,Mercenary Kings,0.00419730300956,536
7525,Monster Loves You!,0.00413776679665,536
7526,Axiom Verge,0.00413776679665,536
7527,Overcooked,0.00407823058375,536
7528,Nex Machina,0.00407823058375,536
7529,Offworld Trading Company,0.0040484624773,536
7530,HackyZack,0.0040484624773,536
7531,Rytmik Ultimate,0.00401869437085,536
7532,Passpartout: The Starving Artist,0.00401869437085,536
7533,Hyper Light Drifter,0.0039889262644,536
7534,Momodora: Reverie Under the Moonlight,0.00395915815795,536
7535,Shantae and the Pirate's Curse,0.00389962194505,536
7536,Nong\u00fcnz,0.00389962194505,536
7537,Orwell,0.00384008573215,536
7538,Seasons after Fall,0.0038103176257,536
7539,Overgrowth,0.00375078141279,536
7540,Furi,0.00372101330634,536
7541,Armello,0.00366147709344,536
7542,Portal,0.00363170898699,536
7543,BlazBlue: Chronophantasma Extend,0.00363170898699,536
7544,Company of Heroes ,0.00363170898699,536
7545,Emily is Away Too,0.00360194088054,536
7546,Dead Rising 2,0.00360194088054,536
7547,Jotun: Valhalla Edition,0.00345310034829,536
7548,GUILTY GEAR Xrd -REVELATOR-,0.00345310034829,536
7549,BioShock Infinite,0.00336379602893,536
7550,Nuclear Throne,0.00333402792248,536
7551,Torchlight,0.00333402792248,536
7552,Blade Symphony,0.00327449170958,536
7553,Resident Evil 5 \/ Biohazard 5,0.00324472360313,536
7554,Audiosurf,0.00324472360313,536
7555,Rusty Lake Hotel,0.00309588307088,536
7556,Shadow Tactics: Blades of the Shogun,0.00300657875153,536
7557,Analogue: A Hate Story,0.00297681064507,536
7558,Sherlock Holmes: The Devil's Daughter,0.00291727443217,536
7559,STRAFE: Millennium Edition,0.00288750632572,536
7560,Silence,0.00288750632572,536
7561,Sine Mora EX,0.00285773821927,536
7562,Killer is Dead,0.00282797011282,536
7563,The Binding of Isaac: Rebirth,0.00282797011282,536
7564,Thumper,0.00279820200637,536
7565,Awesomenauts,0.00273866579347,536
7566,Strider,0.00270889768702,536
7567,The Binding of Isaac,0.00270889768702,536
7568,Bejeweled 3,0.00270889768702,536
7569,TEKKEN 7,0.00267912958057,536
7570,Xenonauts,0.00264936147412,536
7571,Dungeon Defenders,0.00261959336767,536
7572,Bayonetta,0.00261959336767,536
7573,Owlboy,0.00258982526122,536
7574,LEGO\u00ae The Lord of the Rings\u2122,0.00258982526122,536
7575,LEGO\u00ae Worlds,0.00256005715476,536
7576,Skullgirls,0.00253028904831,536
7577,Resident Evil Revelations \/ Biohazard Revelations,0.00250052094186,536
7578,Starbound,0.00247075283541,536
7579,Osiris: New Dawn,0.00244098472896,536
7580,Team Indie,0.00238144851606,536
7581,Shovel Knight: Treasure Trove,0.00238144851606,536
7582,The Coma,0.00235168040961,536
7583,Double Fine Adventure,0.00235168040961,536
7584,Hand of Fate,0.00232191230316,536
7585,Tower of Guns,0.00232191230316,536
7586,Spirits,0.00229214419671,536
7587,Sproggiwood,0.00229214419671,536
7588,Streamline,0.00229214419671,536
7589,Super Galaxy Squadron EX Turbo,0.00226237609026,536
7590,System Shock 2,0.00226237609026,536
7591,Super House of Dead Ninjas,0.00226237609026,536
7592,System Shock: Enhanced Edition,0.00223260798381,536
7593,TIMEframe,0.00223260798381,536
7594,The Swapper,0.00223260798381,536
7595,Batman\u2122: Arkham Origins,0.0021730717709,536
7596,Pony Island,0.002113535558,536
7597,Br\u00fctal Legend,0.002113535558,536
7598,Shantae: Risky's Revenge - Director's Cut,0.002113535558,536
7599,River City Ransom: Underground,0.0020539993451,536
7600,Never Alone (Kisima Ingitchuna),0.0020539993451,536
7601,No Time To Explain Remastered,0.0020539993451,536
7602,Planetary Annihilation,0.0020539993451,536
7603,Titan Quest Anniversary Edition,0.00202423123865,536
7604,Crypt of the NecroDancer,0.0019944631322,536
7605,Don't Starve Together,0.0019944631322,536
7606,Goat Simulator,0.0019944631322,536
7607,Odallus: The Dark Call,0.0019349269193,536
7608,DARK SOULS\u2122: Prepare To Die Edition,0.00190515881285,536
7609,Mega Man Legacy Collection,0.00190515881285,536
7610,Natural Selection 2,0.0018753907064,536
7611,Cally's Caves 3,0.00184562259995,536
7612,DmC Devil May Cry,0.00178608638704,536
7613,Iconoclasts,0.00178608638704,536
7614,THE KING OF FIGHTERS XIII STEAM EDITION,0.00178608638704,536
7615,Retro City Rampage\u2122 DX,0.00178608638704,536
7616,N++,0.00178608638704,536
7617,Delve Deeper,0.00178608638704,536
7618,Orcs Must Die! 2,0.00175631828059,536
7619,Mushroom 11,0.00175631828059,536
7620,Shank 2,0.00172655017414,536
7621,Teslagrad,0.00169678206769,536
7622,Legend of Grimrock 2,0.00169678206769,536
7623,Steam Marines,0.00166701396124,536
7624,Darksiders Warmastered Edition,0.00166701396124,536
7625,Ikaruga,0.00163724585479,536
7626,Hob,0.00163724585479,536
7627,Aerena,0.00163724585479,536
7628,Epic Battle Fantasy 4,0.00160747774834,536
7629,Half-Life 2: Episode One,0.00160747774834,536
7630,Train of Afterlife,0.00157770964189,536
7631,Rise of the Triad,0.00157770964189,536
7632,Shufflepuck Cantina Deluxe,0.00157770964189,536
7633,Shadowgrounds: Survivor,0.00154794153544,536
7634,Guilty Gear Isuka,0.00154794153544,536
7635,Hate Plus,0.00154794153544,536
7636,Mark of the Ninja,0.00154794153544,536
7637,Terraria,0.00154794153544,536
7638,A Virus Named TOM,0.00151817342899,536
7639,A Story About My Uncle,0.00151817342899,536
7640,HuniePop,0.00148840532254,536
7641,Psychonauts,0.00148840532254,536
7642,Sniper Elite V2,0.00148840532254,536
7643,Dead Island,0.00145863721609,536
7644,The Stanley Parable,0.00145863721609,536
7645,Sugar Cube: Bittersweet Factory,0.00145863721609,536
7646,Azure Striker Gunvolt,0.00145863721609,536
7647,PONCHO,0.00145863721609,536
7648,Sonic & All-Stars Racing Transformed Collection,0.00145863721609,536
7649,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,0.00145863721609,536
7650,Gratuitous Space Battles,0.00145863721609,536
7651,NieR:Automata\u2122,0.00145863721609,536
7652,Spelunky,0.00145863721609,536
7653,Guacamelee! Gold Edition,0.00145863721609,536
7654,LONE WOLF: Horizon,0.00145863721609,536
